epoch 0,  actor_loss: 105.5868,  critic_loss: 24.2789, cost_time: 1.8379, best_solution: 0,od: 2.9347, eqity: 2.7326,rad: 11.7176
epoch 82,  actor_loss: 76.8827,  critic_loss: 32.3205, cost_time: 1.4930, best_solution: [12.550668716430664],od: 8.0364, eqity: 4.9606,rad: 22.9107
epoch 83,  actor_loss: 101.0564,  critic_loss: 36.6773, cost_time: 1.4080, best_solution: [12.550668716430664],od: 10.2222, eqity: 5.9183,rad: 22.0490
epoch 84,  actor_loss: 83.1637,  critic_loss: 51.1683, cost_time: 1.3784, best_solution: [12.550668716430664],od: 9.1453, eqity: 6.3124,rad: 22.1226
epoch 85,  actor_loss: 41.2148,  critic_loss: 25.4386, cost_time: 1.3161, best_solution: [12.550668716430664],od: 9.1323, eqity: 5.4451,rad: 24.8571
epoch 86,  actor_loss: -3.8301,  critic_loss: 38.7368, cost_time: 1.4010, best_solution: [12.550668716430664],od: 8.9115, eqity: 5.5907,rad: 28.8877
epoch 87,  actor_loss: -32.6026,  critic_loss: 41.4164, cost_time: 1.4494, best_solution: [12.550668716430664],od: 8.2803, eqity: 6.2338,rad: 29.6085
epoch 88,  actor_loss: 38.5056,  critic_loss: 57.6739, cost_time: 1.5769, best_solution: [12.550668716430664],od: 11.5412, eqity: 6.8674,rad: 33.3221
11.541175371967256 6.867353223264217 33.32213282585144
epoch 89,  actor_loss: -57.0226,  critic_loss: 42.9413, cost_time: 1.3525, best_solution: [13.251887321472168],od: 8.0901, eqity: 5.5554,rad: 25.6503
epoch 90,  actor_loss: -128.2915,  critic_loss: 34.0128, cost_time: 1.3943, best_solution: [13.251887321472168],od: 6.7717, eqity: 4.8296,rad: 21.1570
epoch 91,  actor_loss: 4.0896,  critic_loss: 52.8411, cost_time: 1.3600, best_solution: [13.251887321472168],od: 10.5111, eqity: 5.5946,rad: 24.5223
epoch 92,  actor_loss: -59.6271,  critic_loss: 36.6207, cost_time: 1.4285, best_solution: [13.251887321472168],od: 7.3927, eqity: 5.5548,rad: 28.0332
epoch 93,  actor_loss: -11.6082,  critic_loss: 32.8476, cost_time: 1.3861, best_solution: [13.251887321472168],od: 8.0462, eqity: 5.8408,rad: 18.5066
epoch 94,  actor_loss: 78.3898,  critic_loss: 68.0787, cost_time: 1.5535, best_solution: [13.251887321472168],od: 9.8183, eqity: 5.0646,rad: 20.7186
epoch 95,  actor_loss: 72.3981,  critic_loss: 37.4507, cost_time: 1.4794, best_solution: [13.251887321472168],od: 8.5897, eqity: 5.1519,rad: 20.0818
epoch 96,  actor_loss: 144.3823,  critic_loss: 40.8596, cost_time: 1.4320, best_solution: [13.251887321472168],od: 10.5939, eqity: 6.6567,rad: 27.3124
epoch 97,  actor_loss: 185.9903,  critic_loss: 92.9210, cost_time: 1.2706, best_solution: [13.251887321472168],od: 11.9943, eqity: 5.7561,rad: 32.4437
11.994326733285561 5.756071833893657 32.44372606277466
epoch 98,  actor_loss: 43.3137,  critic_loss: 46.6635, cost_time: 1.3459, best_solution: [13.415441513061523],od: 7.5767, eqity: 5.3477,rad: 22.0251
epoch 99,  actor_loss: 27.1676,  critic_loss: 41.1425, cost_time: 1.3678, best_solution: [13.415441513061523],od: 8.5619, eqity: 5.4891,rad: 24.6755
epoch 100,  actor_loss: -49.5885,  critic_loss: 17.8119, cost_time: 1.3485, best_solution: [13.415441513061523],od: 6.7949, eqity: 5.0656,rad: 21.4122
epoch 101,  actor_loss: 36.2506,  critic_loss: 25.9353, cost_time: 1.3222, best_solution: [13.415441513061523],od: 8.7291, eqity: 5.5423,rad: 24.9696
epoch 102,  actor_loss: 10.0450,  critic_loss: 28.3129, cost_time: 1.4343, best_solution: [13.415441513061523],od: 8.0148, eqity: 5.3465,rad: 24.0763
epoch 103,  actor_loss: 77.4965,  critic_loss: 38.7041, cost_time: 1.3357, best_solution: [13.415441513061523],od: 9.3874, eqity: 5.1937,rad: 25.1259
epoch 104,  actor_loss: 33.0367,  critic_loss: 26.1655, cost_time: 1.4384, best_solution: [13.415441513061523],od: 8.1181, eqity: 5.7941,rad: 26.3420
epoch 105,  actor_loss: 70.7283,  critic_loss: 40.3479, cost_time: 1.4776, best_solution: [13.415441513061523],od: 9.6295, eqity: 5.9110,rad: 28.0332
epoch 106,  actor_loss: -25.2408,  critic_loss: 33.4880, cost_time: 1.3708, best_solution: [13.415441513061523],od: 6.7170, eqity: 4.9822,rad: 19.9978
epoch 107,  actor_loss: 49.6693,  critic_loss: 35.7596, cost_time: 1.3484, best_solution: [13.415441513061523],od: 9.3433, eqity: 5.8803,rad: 28.2044
epoch 108,  actor_loss: 35.6372,  critic_loss: 39.4036, cost_time: 1.3622, best_solution: [13.415441513061523],od: 8.6269, eqity: 5.7818,rad: 23.6916
epoch 109,  actor_loss: -25.2608,  critic_loss: 36.4482, cost_time: 1.3618, best_solution: [13.415441513061523],od: 6.2360, eqity: 3.8823,rad: 26.4220
epoch 110,  actor_loss: -40.7724,  critic_loss: 23.9134, cost_time: 1.3972, best_solution: [13.415441513061523],od: 6.1476, eqity: 4.8134,rad: 25.2852
epoch 111,  actor_loss: 132.1091,  critic_loss: 56.8697, cost_time: 1.3974, best_solution: [13.415441513061523],od: 11.1478, eqity: 6.2287,rad: 32.2693
epoch 112,  actor_loss: 138.4516,  critic_loss: 43.0113, cost_time: 1.6853, best_solution: [13.415441513061523],od: 10.8739, eqity: 6.6199,rad: 22.5611
epoch 113,  actor_loss: 76.2434,  critic_loss: 25.6069, cost_time: 1.4412, best_solution: [13.415441513061523],od: 9.4126, eqity: 6.1023,rad: 24.6484
epoch 114,  actor_loss: 19.3200,  critic_loss: 34.1438, cost_time: 1.3695, best_solution: [13.415441513061523],od: 7.9682, eqity: 5.2583,rad: 26.0796
epoch 115,  actor_loss: 60.5779,  critic_loss: 37.4124, cost_time: 1.4561, best_solution: [13.415441513061523],od: 9.6887, eqity: 5.7479,rad: 24.6859
epoch 116,  actor_loss: 105.3085,  critic_loss: 38.6969, cost_time: 1.5247, best_solution: [13.415441513061523],od: 11.2938, eqity: 7.1393,rad: 28.2780
