epoch 0,  actor_loss: 135.2099,  critic_loss: 47.6246, cost_time: 5.7734, best_solution: 0,od: 5.5084, eqity: 4.0563,rad: 23.4291
epoch 58,  actor_loss: -92.1550,  critic_loss: 29.0493, cost_time: 4.7304, best_solution: [12.275748252868652],od: 4.6851, eqity: 3.6572,rad: 22.6347
epoch 59,  actor_loss: -59.4044,  critic_loss: 21.9376, cost_time: 5.2197, best_solution: [12.275748252868652],od: 5.5063, eqity: 4.4872,rad: 16.5529
epoch 60,  actor_loss: -15.1621,  critic_loss: 25.3090, cost_time: 5.4397, best_solution: [12.275748252868652],od: 5.3947, eqity: 4.0537,rad: 17.3565
epoch 61,  actor_loss: 2.3412,  critic_loss: 18.3230, cost_time: 5.1610, best_solution: [12.275748252868652],od: 5.1890, eqity: 3.8424,rad: 20.6210
epoch 62,  actor_loss: 119.7096,  critic_loss: 36.3597, cost_time: 6.0071, best_solution: [12.275748252868652],od: 7.4580, eqity: 5.4493,rad: 19.4658
epoch 63,  actor_loss: 69.6035,  critic_loss: 15.9591, cost_time: 5.0301, best_solution: [12.275748252868652],od: 5.9572, eqity: 4.7380,rad: 21.1459
epoch 64,  actor_loss: 138.7289,  critic_loss: 35.8358, cost_time: 5.6403, best_solution: [12.275748252868652],od: 7.7963, eqity: 4.3715,rad: 24.6484
epoch 65,  actor_loss: 58.5214,  critic_loss: 19.3518, cost_time: 5.2499, best_solution: [12.275748252868652],od: 4.9901, eqity: 3.6612,rad: 19.1374
epoch 66,  actor_loss: 170.6624,  critic_loss: 53.6240, cost_time: 5.6463, best_solution: [12.275748252868652],od: 8.5151, eqity: 5.4018,rad: 23.0083
epoch 67,  actor_loss: 118.0611,  critic_loss: 42.3779, cost_time: 5.4574, best_solution: [12.275748252868652],od: 7.6409, eqity: 5.1712,rad: 22.0251
epoch 68,  actor_loss: 169.5798,  critic_loss: 71.3088, cost_time: 5.1054, best_solution: [12.275748252868652],od: 10.0175, eqity: 5.2045,rad: 25.5779
epoch 69,  actor_loss: 41.5405,  critic_loss: 14.1226, cost_time: 5.5446, best_solution: [12.275748252868652],od: 6.8029, eqity: 4.3612,rad: 22.0251
epoch 70,  actor_loss: 86.9156,  critic_loss: 47.5422, cost_time: 5.0900, best_solution: [12.275748252868652],od: 8.9711, eqity: 5.4297,rad: 25.5675
epoch 71,  actor_loss: 67.3869,  critic_loss: 50.6096, cost_time: 5.5571, best_solution: [12.275748252868652],od: 9.9187, eqity: 6.0113,rad: 22.6483
epoch 72,  actor_loss: -106.5997,  critic_loss: 54.9535, cost_time: 5.1364, best_solution: [12.275748252868652],od: 6.2039, eqity: 4.8367,rad: 23.7051
epoch 73,  actor_loss: -131.3267,  critic_loss: 36.7447, cost_time: 5.7060, best_solution: [12.275748252868652],od: 9.0768, eqity: 6.2926,rad: 28.6381
epoch 74,  actor_loss: -136.1011,  critic_loss: 63.3650, cost_time: 5.3023, best_solution: [12.275748252868652],od: 8.1215, eqity: 4.8288,rad: 23.7853
epoch 75,  actor_loss: -212.8098,  critic_loss: 88.2939, cost_time: 5.2725, best_solution: [12.275748252868652],od: 3.8839, eqity: 3.1256,rad: 21.2306
epoch 76,  actor_loss: -128.3194,  critic_loss: 67.0715, cost_time: 5.5827, best_solution: [12.275748252868652],od: 6.6426, eqity: 4.2860,rad: 15.9433
epoch 77,  actor_loss: -74.8006,  critic_loss: 37.2798, cost_time: 5.3108, best_solution: [12.275748252868652],od: 8.1528, eqity: 5.6375,rad: 28.2161
epoch 78,  actor_loss: -81.1237,  critic_loss: 45.6647, cost_time: 5.9105, best_solution: [12.275748252868652],od: 5.8537, eqity: 4.1790,rad: 22.8195
epoch 79,  actor_loss: -27.7337,  critic_loss: 33.4406, cost_time: 5.6349, best_solution: [12.275748252868652],od: 6.4152, eqity: 4.1320,rad: 20.7186
