epoch 0,  actor_loss: 257.4099,  critic_loss: 55.3905, cost_time: 39.4169, best_solution: 0,od: 6.4475, eqity: 6.3240,rad: 17.1025
epoch 89,  actor_loss: 44.5419,  critic_loss: 22.8238, cost_time: 13.0915, best_solution: [12.339357376098633],od: 13.2825, eqity: 8.4307,rad: 21.4154
epoch 90,  actor_loss: 57.5967,  critic_loss: 27.4719, cost_time: 2.1931, best_solution: [12.339357376098633],od: 13.0695, eqity: 9.0603,rad: 24.1499
epoch 91,  actor_loss: 65.6945,  critic_loss: 38.8374, cost_time: 2.0092, best_solution: [12.339357376098633],od: 12.6249, eqity: 9.0126,rad: 19.3882
epoch 92,  actor_loss: -8.7190,  critic_loss: 19.3265, cost_time: 41.6720, best_solution: [12.339357376098633],od: 14.3601, eqity: 8.4831,rad: 28.2069
epoch 93,  actor_loss: 152.6843,  critic_loss: 38.3443, cost_time: 46.9464, best_solution: [12.339357376098633],od: 10.0470, eqity: 12.0725,rad: 20.5338
10.047013162402436 12.072452332824469 20.533817887306213
epoch 94,  actor_loss: -7.1953,  critic_loss: 30.5602, cost_time: 37.4346, best_solution: [12.716044425964355],od: 6.9179, eqity: 6.9694,rad: 23.4518
epoch 95,  actor_loss: 54.8415,  critic_loss: 23.9424, cost_time: 45.0359, best_solution: [12.716044425964355],od: 9.1884, eqity: 9.5596,rad: 19.8266
epoch 96,  actor_loss: 34.0551,  critic_loss: 37.6870, cost_time: 40.1740, best_solution: [12.716044425964355],od: 9.0319, eqity: 7.7804,rad: 20.6210
epoch 97,  actor_loss: 76.0315,  critic_loss: 22.9145, cost_time: 44.3947, best_solution: [12.716044425964355],od: 12.8907, eqity: 10.0633,rad: 29.3397
epoch 98,  actor_loss: 38.4098,  critic_loss: 26.7512, cost_time: 42.1132, best_solution: [12.716044425964355],od: 7.6224, eqity: 8.7515,rad: 17.9705
epoch 99,  actor_loss: 69.3318,  critic_loss: 29.8436, cost_time: 28.8236, best_solution: [12.716044425964355],od: 12.7026, eqity: 9.7391,rad: 22.6483
epoch 100,  actor_loss: 24.8893,  critic_loss: 23.8225, cost_time: 5.7645, best_solution: [12.716044425964355],od: 9.0100, eqity: 9.0648,rad: 24.4908
